IMDb ID,Primary Title,Original Title,Year,IMDb Rating,IMDb Votes,Letterboxd Avg Rating,Letterboxd Rating Count,Letterboxd URL
tt33022424,,,2024,8.1,2.2K,0,0,https://letterboxd.com/tmdb/1324235/
tt0139872,,,1996,7.9,3.1K,3.61,2188,https://letterboxd.com/tmdb/69575/
tt7998242,,,2019,7.6,8.5K,3.45,2422,https://letterboxd.com/tmdb/634077/
tt0043306,,,1951,7.8,4.7K,3.94,4943,https://letterboxd.com/tmdb/39039/
tt0319020,,,2002,6.3,9.6K,3.02,1645,https://letterboxd.com/tmdb/115124/
tt1020937,,,2007,7.4,8.5K,3.43,1188,https://letterboxd.com/tmdb/22448/
tt8747548,,,2019,6.9,2.4K,3.34,1360,https://letterboxd.com/tmdb/627072/
tt7797658,,,2018,7.6,6.2K,3.35,3393,https://letterboxd.com/tmdb/500723/
tt1355546,,,2009,7.6,12K,3.74,5157,https://letterboxd.com/tmdb/20049/
tt7892066,,,2024,6,3.9K,2.54,6582,https://letterboxd.com/tmdb/755388/
tt2476214,,,2012,8,3.2K,3.68,2016,https://letterboxd.com/tmdb/139533/
tt11322920,,,2020,8,11K,3.77,7932,https://letterboxd.com/tmdb/657996/
tt16211122,,,2023,8.2,3.9K,3.51,3431,https://letterboxd.com/tmdb/901489/
tt9304360,,,2019,6.1,1.4K,3.01,1054,https://letterboxd.com/tmdb/581104/
tt0266288,,,1996,7.4,1K,3.41,591,https://letterboxd.com/tmdb/237724/
tt1512888,,,2010,8,7.9K,3.82,4626,https://letterboxd.com/tmdb/69597/
tt7478160,,,2018,6.2,1K,3.06,814,https://letterboxd.com/tmdb/522495/
tt34464177,,,2024,9,3.2K,0,0,https://letterboxd.com/tmdb/1381864/
tt2408040,,,2012,6.4,4.4K,3.13,832,https://letterboxd.com/tmdb/222951/
tt0211934,,,1999,6.9,21K,3.35,4403,https://letterboxd.com/tmdb/41902/
tt2204243,,,2013,6.3,5.1K,3.07,1695,https://letterboxd.com/tmdb/181882/
tt2631186,,,2015,8,144K,3.49,35137,https://letterboxd.com/tmdb/256040/
tt4849438,,,2017,8.2,122K,3.79,28671,https://letterboxd.com/tmdb/350312/
tt0139876,,,1995,8.3,12K,3.86,3877,https://letterboxd.com/tmdb/49074/
tt6514196,,,2018,6.5,6.3K,2.95,1287,https://letterboxd.com/tmdb/556907/
tt0121989,,,1995,6.4,2.7K,3.12,253,https://letterboxd.com/tmdb/159657/
tt19838608,,,2022,6.5,9.2K,2.91,501,https://letterboxd.com/tmdb/1002082/
tt0106333,,,1993,7.6,31K,3.44,6450,https://letterboxd.com/tmdb/19657/
tt6711660,,,2017,6.8,2.6K,3.17,386,https://letterboxd.com/tmdb/461809/
tt16118524,,,2023,7.1,8.7K,2.65,2967,https://letterboxd.com/tmdb/894730/
tt27611340,,,2024,8.3,3.8K,2.93,505,https://letterboxd.com/tmdb/1399790/
tt2498312,,,2013,6.6,1.2K,0,0,https://letterboxd.com/tmdb/255993/
tt3848892,,,2015,7.9,62K,3.3,5823,https://letterboxd.com/tmdb/314389/
tt1182972,,,2008,6.2,13K,2.82,5114,https://letterboxd.com/tmdb/15864/
tt11396290,,,2021,6,2.2K,2.89,2185,https://letterboxd.com/tmdb/631632/
tt10351180,,,2023,6.6,8.6K,0,0,https://letterboxd.com/tmdb/604198/
tt11306926,,,2021,7.3,1.7K,0,0,https://letterboxd.com/tmdb/676223/
tt15135162,,,2021,7.4,1.7K,0,0,https://letterboxd.com/tmdb/892664/
tt23220552,,,2025,7.4,8.8K,3.37,1218,https://letterboxd.com/tmdb/1043887/
tt11934846,,,2022,7,22K,3.81,19934,https://letterboxd.com/tmdb/754716/
tt30406555,,,2023,6.8,1.1K,0,0,https://letterboxd.com/tmdb/1368328/
tt8130968,,,2019,7.7,32K,3.47,10512,https://letterboxd.com/tmdb/581361/
tt3678782,,,2015,7.4,27K,3.48,7831,https://letterboxd.com/tmdb/323517/
tt7725596,,,2018,7.9,39K,3.49,9372,https://letterboxd.com/tmdb/547654/
tt1602476,,,2010,6.1,8.1K,2.74,2358,https://letterboxd.com/tmdb/37822/
tt34927582,,,2025,9.2,1.2K,0,0,https://letterboxd.com/tmdb/1439583/
tt10318332,,,2019,6.9,1.4K,0,0,https://letterboxd.com/tmdb/601469/
tt2778674,,,2001,6.9,2.7K,3.13,1007,https://letterboxd.com/tmdb/69653/
tt4265964,,,2014,6.6,1.2K,3.22,354,https://letterboxd.com/tmdb/407681/
tt15380608,,,2024,6.7,7.2K,2.9,3037,https://letterboxd.com/tmdb/777292/
tt31474455,,,2024,8.4,4.2K,0,0,https://letterboxd.com/tmdb/1340209/
tt0337578,,,2003,7.4,18K,3.09,3945,https://letterboxd.com/tmdb/39839/
tt0247945,,,2000,7.3,2.7K,3.41,749,https://letterboxd.com/tmdb/80921/
tt15554914,,,2023,8,1.1K,3.42,374,https://letterboxd.com/tmdb/1146339/
tt9624498,,,2024,7.5,1.1K,0,0,https://letterboxd.com/tmdb/1299723/
tt10916102,,,2020,7.2,4.2K,3.33,452,https://letterboxd.com/tmdb/748457/
tt3863552,,,2015,8.1,103K,3.76,24302,https://letterboxd.com/tmdb/348892/
tt21926684,,,2023,6.2,1.3K,2.71,642,https://letterboxd.com/tmdb/981371/
tt3735246,,,2015,7.3,40K,3.53,17295,https://letterboxd.com/tmdb/362045/
tt21076374,,,2022,7,2K,0,0,https://letterboxd.com/tmdb/1031224/
tt26690825,,,2023,7.9,3.1K,3.53,2574,https://letterboxd.com/tmdb/1092632/
tt2391492,,,2013,8.1,2K,3.45,286,https://letterboxd.com/tmdb/139586/
tt9420648,,,2019,7.3,17K,3.02,5011,https://letterboxd.com/tmdb/579230/
tt13613338,,,2021,6,1K,0,0,https://letterboxd.com/tmdb/839165/
tt23024514,,,2022,8,1.6K,3.55,700,https://letterboxd.com/tmdb/921935/
tt0437084,,,2005,6,1.6K,3.11,558,https://letterboxd.com/tmdb/115268/
tt2654480,,,2013,6.1,1.6K,3.1,877,https://letterboxd.com/tmdb/204275/
tt5929890,,,2016,7.6,1.1K,0,0,https://letterboxd.com/tmdb/417636/
tt15768294,,,2022,6.3,3.2K,0,0,https://letterboxd.com/tmdb/899425/
tt1610452,,,2010,7.2,19K,3.42,8749,https://letterboxd.com/tmdb/52696/
tt33529930,,,2024,6.3,5.2K,0,0,https://letterboxd.com/tmdb/1221191/
tt0109206,,,1994,7.5,5.5K,3.63,1974,https://letterboxd.com/tmdb/14785/
tt3668162,,,2014,8.3,24K,3.91,12697,https://letterboxd.com/tmdb/268660/
tt0315255,,,1972,9,1.1K,0,0,https://letterboxd.com/tmdb/310767/
tt2082197,,,2012,8.1,89K,3.81,23098,https://letterboxd.com/tmdb/127501/
tt1202517,,,2009,6.7,1.4K,3.32,262,https://letterboxd.com/tmdb/21224/
tt3611266,,,2017,6,3.3K,2.93,655,https://letterboxd.com/tmdb/456756/
tt10671436,,,2019,7.2,1.8K,3.26,467,https://letterboxd.com/tmdb/621385/
tt8869978,,,2019,7.2,13K,3.13,1683,https://letterboxd.com/tmdb/550485/
tt28221135,,,2024,6.4,3.3K,0,0,https://letterboxd.com/tmdb/1169534/
tt0157339,,,1979,7.5,1.4K,3.39,333,https://letterboxd.com/tmdb/44059/
tt19755170,,,2023,6.6,17K,2.49,3978,https://letterboxd.com/tmdb/1142127/
tt0068257,,,1972,8.1,4.6K,3.52,1173,https://letterboxd.com/tmdb/60389/
tt2133191,,,2011,7.5,1K,3.4,505,https://letterboxd.com/tmdb/137423/
tt0412308,,,2005,7.1,3.1K,3.38,789,https://letterboxd.com/tmdb/28868/
tt11318364,,,2022,7.1,1K,3.26,240,https://letterboxd.com/tmdb/718356/
tt9430780,,,2019,8.1,2.9K,3.44,852,https://letterboxd.com/tmdb/584786/
tt1680306,,,2010,7,1.8K,3.28,922,https://letterboxd.com/tmdb/151321/
tt28219801,,,2023,6.9,1.1K,0,0,https://letterboxd.com/tmdb/1171454/
tt22480126,,,2023,6.8,4.1K,3.38,1249,https://letterboxd.com/tmdb/1184551/
tt3590482,,,2014,8.4,2.1K,0,0,https://letterboxd.com/tmdb/299049/
tt0101437,,,1992,6.2,2.6K,3.12,661,https://letterboxd.com/tmdb/107747/
tt4658770,,,2015,8.5,3K,3.61,722,https://letterboxd.com/tmdb/400655/
tt2879770,,,2013,7.1,1.1K,0,0,https://letterboxd.com/tmdb/235990/
tt3224288,,,2017,6.9,2.6K,3.17,1082,https://letterboxd.com/tmdb/440792/
tt2356180,,,2013,8.2,74K,3.69,9406,https://letterboxd.com/tmdb/206324/
tt6727296,,,2018,6.9,3.5K,3.09,1437,https://letterboxd.com/tmdb/485789/
tt0264415,,,1994,8.1,1K,3.55,251,https://letterboxd.com/tmdb/80944/
tt15056920,,,2024,7,1.2K,3.18,801,https://letterboxd.com/tmdb/1088410/
tt0805184,,,2006,6.7,16K,3.27,4215,https://letterboxd.com/tmdb/41188/
tt27936770,,,2024,7.2,7.1K,3.31,3863,https://letterboxd.com/tmdb/1227136/
tt4992086,,,2015,7.7,4.4K,3.44,1646,https://letterboxd.com/tmdb/367553/
tt22072116,,,2023,6.8,1K,0,0,https://letterboxd.com/tmdb/1152645/
tt6980546,,,2018,7.4,19K,3.05,4129,https://letterboxd.com/tmdb/501987/
tt32089590,,,2024,9,3.1K,0,0,https://letterboxd.com/tmdb/1321944/
tt0237038,,,1991,8.4,3.3K,3.68,652,https://letterboxd.com/tmdb/249633/
tt31639439,,,2024,6.7,1.6K,3.21,2031,https://letterboxd.com/tmdb/1321820/
tt14099334,,,2022,6.7,28K,2.94,8435,https://letterboxd.com/tmdb/799177/
tt6129302,,,2018,7.6,11K,3.53,5840,https://letterboxd.com/tmdb/527511/
tt26685759,,,2023,7.3,1.8K,0,0,https://letterboxd.com/tmdb/1162281/
tt15680228,,,2023,6.5,12K,3.35,1248,https://letterboxd.com/tmdb/1081726/
tt13717596,,,2021,6.3,2K,3.15,1686,https://letterboxd.com/tmdb/860776/
tt14209560,,,2022,6.3,10K,2.94,2883,https://letterboxd.com/tmdb/811942/
tt11199356,,,2020,6.6,5K,3,2155,https://letterboxd.com/tmdb/674779/
tt14002046,,,2022,7.6,14K,3.47,7300,https://letterboxd.com/tmdb/804309/
tt1014672,,,2007,7.6,12K,3.47,1228,https://letterboxd.com/tmdb/15411/
tt8476998,,,2018,6.8,1.8K,3.48,713,https://letterboxd.com/tmdb/554826/
tt0995031,,,2007,7.5,36K,3.54,13018,https://letterboxd.com/tmdb/19025/
tt0341266,,,2003,6.4,4.3K,2.98,1801,https://letterboxd.com/tmdb/107937/
tt2351177,,,2012,8.1,4.4K,3.63,1182,https://letterboxd.com/tmdb/126063/
tt10083640,,,2021,6.7,28K,2.76,1352,https://letterboxd.com/tmdb/739146/
tt15560626,,,2022,7.5,4.5K,3.49,5725,https://letterboxd.com/tmdb/881099/
tt0991346,,,2008,6.4,12K,3.09,8149,https://letterboxd.com/tmdb/15974/
tt3531852,,,2014,6.5,6.7K,2.53,3470,https://letterboxd.com/tmdb/264085/
tt0973783,,,2007,7.7,4.3K,3.53,2239,https://letterboxd.com/tmdb/79634/
tt9260636,,,2019,6.7,26K,2.65,7235,https://letterboxd.com/tmdb/563309/
tt1459027,,,2009,7.4,1.8K,3.5,1171,https://letterboxd.com/tmdb/151637/
tt1525323,,,2009,6.2,3.1K,3.1,1728,https://letterboxd.com/tmdb/23766/
tt0920457,,,2007,7.3,8.4K,3.5,3083,https://letterboxd.com/tmdb/23767/
tt1230448,,,2009,6.4,14K,3.21,6537,https://letterboxd.com/tmdb/16345/
tt1891755,,,2012,6.1,12K,3.08,1819,https://letterboxd.com/tmdb/116185/
tt8223250,,,2017,7.5,1.1K,3.43,249,https://letterboxd.com/tmdb/521080/
tt8364132,,,2019,7.7,1.8K,3.35,598,https://letterboxd.com/tmdb/578432/
tt14915198,,,2022,6.8,8.2K,3.03,1649,https://letterboxd.com/tmdb/891445/
tt30818503,,,2024,8.5,1.1K,0,0,https://letterboxd.com/tmdb/1313238/
tt12611906,,,2022,6.7,1.8K,0,0,https://letterboxd.com/tmdb/718574/
tt11891870,,,2019,7.2,1.3K,3.28,1522,https://letterboxd.com/tmdb/716330/
tt0375611,,,2005,8.1,37K,3.69,6941,https://letterboxd.com/tmdb/31977/
tt33298502,,,2024,7.1,2.6K,3.21,9166,https://letterboxd.com/tmdb/1340332/
tt20452454,,,2024,7.3,3.2K,0,0,https://letterboxd.com/tmdb/1341476/
tt0400234,,,2004,8.4,23K,3.93,5212,https://letterboxd.com/tmdb/28740/
tt6972140,,,2018,7.1,12K,3.36,4101,https://letterboxd.com/tmdb/512098/
tt27940442,,,2024,6.1,10K,3.03,481,https://letterboxd.com/tmdb/1248965/
tt9052936,,,2019,6.1,1.3K,0,0,https://letterboxd.com/tmdb/593214/
tt19874970,,,2024,7,1.5K,3.3,1570,https://letterboxd.com/tmdb/1136463/
tt32259219,,,2024,6.2,4.4K,3.07,7576,https://letterboxd.com/tmdb/1311073/
tt3061202,,,2013,7.6,4.4K,3.55,3120,https://letterboxd.com/tmdb/209419/
tt27501039,,,2023,6.5,23K,2.87,2414,https://letterboxd.com/tmdb/1014390/
tt15440460,,,2024,6.9,1.5K,3.21,6152,https://letterboxd.com/tmdb/1230097/
tt8984572,,,2021,6.7,8K,3.11,1024,https://letterboxd.com/tmdb/674531/
tt0069810,,,1973,6.9,2.1K,3.37,729,https://letterboxd.com/tmdb/21496/
tt0476527,,,2005,6.6,6.9K,3.12,1359,https://letterboxd.com/tmdb/19620/
tt0255013,,,1985,7.3,1.2K,3.43,625,https://letterboxd.com/tmdb/134468/
tt1585558,,,2010,6.8,1.5K,3.33,1094,https://letterboxd.com/tmdb/158773/
tt6340112,,,2017,6.4,2.2K,2.94,1656,https://letterboxd.com/tmdb/408921/
tt32857110,,,2024,8.3,1.4K,3.31,316,https://letterboxd.com/tmdb/1257622/
tt2597126,,,2012,7.7,2.8K,3.39,657,https://letterboxd.com/tmdb/244537/
tt0068305,,,1972,6.7,1.3K,3.35,360,https://letterboxd.com/tmdb/64864/
tt2797242,,,2013,6.6,5.9K,3.23,2890,https://letterboxd.com/tmdb/190940/
tt13304584,,,2022,6.3,2.1K,0,0,https://letterboxd.com/tmdb/1036785/
tt0112553,,,1995,8.1,14K,3.88,6769,https://letterboxd.com/tmdb/26247/
tt1606183,,,2010,7.2,3.1K,3.41,2315,https://letterboxd.com/tmdb/51867/
tt32592802,,,2024,6.4,2.9K,2.97,8519,https://letterboxd.com/tmdb/1177224/
tt0118751,,,1997,7.9,18K,3.38,1740,https://letterboxd.com/tmdb/33125/
tt0843326,,,2006,8.2,10K,3.86,2354,https://letterboxd.com/tmdb/31626/
tt0373733,,,2003,7.2,4.3K,3.31,2592,https://letterboxd.com/tmdb/75076/
tt32324361,,,2025,9.3,1.1K,3.16,234,https://letterboxd.com/tmdb/1418578/
tt27431598,,,2024,7.8,14K,3.79,25049,https://letterboxd.com/tmdb/1166133/
tt25852740,,,2023,6.6,1.6K,0,0,https://letterboxd.com/tmdb/1419723/
tt1661031,,,2010,7.1,5K,3.24,1787,https://letterboxd.com/tmdb/56981/
tt26675491,,,2023,6,11K,2.46,2986,https://letterboxd.com/tmdb/1090486/
tt9742334,,,2019,8,4.9K,3.71,3514,https://letterboxd.com/tmdb/611754/
tt14875116,,,2022,7,7.2K,2.89,5417,https://letterboxd.com/tmdb/842275/
tt3802576,,,2015,6.4,14K,2.77,3601,https://letterboxd.com/tmdb/330037/
tt5805252,,,2016,7.5,1.7K,3.3,250,https://letterboxd.com/tmdb/403858/
tt29436996,,,2023,6.2,2.4K,3.05,745,https://letterboxd.com/tmdb/1191554/
tt23549436,,,2024,6.3,2.3K,2.26,2216,https://letterboxd.com/tmdb/1008633/
tt1890363,,,2016,7.2,8.1K,3.05,233,https://letterboxd.com/tmdb/394034/
tt21626274,,,2022,6.6,2.4K,0,0,https://letterboxd.com/tmdb/1022396/
tt12393526,,,2020,6.6,16K,3.34,14231,https://letterboxd.com/tmdb/714338/
tt3754704,,,2014,6.6,1K,0,0,https://letterboxd.com/tmdb/286988/
tt1194104,,,2008,6.3,2.9K,3.21,1463,https://letterboxd.com/tmdb/117029/
tt0448206,,,2005,6.2,8.4K,3.18,3738,https://letterboxd.com/tmdb/11763/
tt2071613,,,2012,7.2,12K,3.33,3649,https://letterboxd.com/tmdb/83889/
tt32424592,,,2024,7.5,1.3K,0,0,https://letterboxd.com/tmdb/1377388/
tt12677092,,,2020,7.6,7K,3.34,5462,https://letterboxd.com/tmdb/735120/
tt1723596,,,2010,7.4,1.1K,3.38,250,https://letterboxd.com/tmdb/252521/
tt0377575,,,2003,8,2.4K,3.86,2362,https://letterboxd.com/tmdb/329991/
tt7391996,,,2018,8.8,8.5K,4.04,3742,https://letterboxd.com/tmdb/544795/
tt12736014,,,2024,6.2,5.9K,2.8,12895,https://letterboxd.com/tmdb/1146577/
tt11102262,,,2022,6.5,3.9K,2.96,1403,https://letterboxd.com/tmdb/1006463/
tt5925772,,,2017,6.4,3.6K,2.96,2673,https://letterboxd.com/tmdb/439601/
tt8206708,,,2018,6.8,1.5K,3.13,250,https://letterboxd.com/tmdb/527797/
tt6650364,,,2018,6.8,1.4K,3.33,1310,https://letterboxd.com/tmdb/496968/
tt15373762,,,2023,7.1,1.2K,0,0,https://letterboxd.com/tmdb/1194954/
tt2245544,,,2012,8.3,3.8K,3.54,447,https://letterboxd.com/tmdb/123463/
tt22170036,,,2024,6.5,8.5K,3.16,14734,https://letterboxd.com/tmdb/962074/
tt15831978,,,2021,6.5,4.5K,0,0,https://letterboxd.com/tmdb/893614/
tt6779396,,,2017,6.6,1K,0,0,https://letterboxd.com/tmdb/603208/
tt2717168,,,2013,7.7,1.5K,3.41,706,https://letterboxd.com/tmdb/171565/
tt6531872,,,2017,6.5,1.1K,0,0,https://letterboxd.com/tmdb/499904/
tt9610262,,,2019,8.7,1.7K,0,0,https://letterboxd.com/tmdb/582316/
tt0233422,,,1997,7.4,14K,3.38,1935,https://letterboxd.com/tmdb/134446/
tt4168188,,,2014,7.7,8K,3.54,214,https://letterboxd.com/tmdb/303457/
tt2004191,,,2011,7.1,1.4K,3.45,1054,https://letterboxd.com/tmdb/81768/
tt0122427,,,1989,6.8,1.9K,3.4,379,https://letterboxd.com/tmdb/168430/
tt0871510,,,2007,8.1,87K,3.74,18251,https://letterboxd.com/tmdb/14163/
tt11640022,,,2021,6.3,5.3K,2.74,797,https://letterboxd.com/tmdb/718814/
tt6387472,,,2017,6.3,1.2K,0,0,https://letterboxd.com/tmdb/440028/
tt0455385,,,2005,6.1,1.2K,3.17,696,https://letterboxd.com/tmdb/132437/
tt2292625,,,2012,6.8,3.5K,3.27,359,https://letterboxd.com/tmdb/139582/
tt5349428,,,2016,6.7,1.1K,0,0,https://letterboxd.com/tmdb/412075/
tt8185004,,,2017,8.5,1.1K,0,0,https://letterboxd.com/tmdb/552553/
tt11737772,,,2020,8.8,3.5K,0,0,https://letterboxd.com/tmdb/680956/
tt10623524,,,2019,7.5,3.1K,3.32,284,https://letterboxd.com/tmdb/617483/
tt14156154,,,2021,7,1.8K,0,0,https://letterboxd.com/tmdb/878667/
tt7589670,,,2018,6.3,1.6K,3.18,871,https://letterboxd.com/tmdb/499789/
tt0467003,,,2004,7.4,2.7K,3.38,1661,https://letterboxd.com/tmdb/87614/
tt15840188,,,2021,7.5,1.6K,0,0,https://letterboxd.com/tmdb/897842/
tt0346723,,,2003,6.5,17K,2.93,4226,https://letterboxd.com/tmdb/4252/
tt1884268,,,2011,6.8,3.6K,3.34,531,https://letterboxd.com/tmdb/63468/
tt27906902,,,2023,7.1,9.3K,3.04,546,https://letterboxd.com/tmdb/1134790/
tt0128985,,,1958,7.9,1.9K,3.62,739,https://letterboxd.com/tmdb/64743/
tt0126234,,,1992,6.5,7.4K,2.99,1583,https://letterboxd.com/tmdb/45002/
tt8747450,,,2020,6.9,11K,3.08,771,https://letterboxd.com/tmdb/709681/
tt0383975,,,2003,6.8,2.6K,3.33,896,https://letterboxd.com/tmdb/33067/
tt0090812,,,1986,7.5,1.8K,0,0,https://letterboxd.com/tmdb/96159/
tt12861850,,,2021,6.7,16K,2.95,4737,https://letterboxd.com/tmdb/755836/
tt10084190,,,2019,6.2,2.4K,0,0,https://letterboxd.com/tmdb/604169/
tt0267363,,,2001,7.6,2.9K,3.57,511,https://letterboxd.com/tmdb/20769/
tt0097045,,,1989,6.7,2.2K,3.39,1089,https://letterboxd.com/tmdb/32680/
tt0289893,,,1997,7.6,1.4K,3.52,1104,https://letterboxd.com/tmdb/280255/
tt27470893,,,2024,7.8,34K,3.4,5001,https://letterboxd.com/tmdb/1020951/
tt0449869,,,2005,7.2,7.5K,3.55,5066,https://letterboxd.com/tmdb/53122/
tt5082014,,,2015,8.1,14K,3.73,6695,https://letterboxd.com/tmdb/372297/
tt0057935,,,1964,8.1,7.5K,4.15,13497,https://letterboxd.com/tmdb/35790/
tt7564016,,,2022,7.9,1.7K,0,0,https://letterboxd.com/tmdb/1001883/
tt0843328,,,2005,7.6,6.1K,3.48,2654,https://letterboxd.com/tmdb/79210/
tt28710161,,,2023,8.1,1.6K,0,0,https://letterboxd.com/tmdb/1181897/
tt23183388,,,2023,6.2,2.5K,3.03,1599,https://letterboxd.com/tmdb/923035/
tt28362963,,,2023,7.6,25K,0,0,https://letterboxd.com/tmdb/1153067/
tt13199716,,,2021,6.4,2.5K,2.86,856,https://letterboxd.com/tmdb/789358/
tt0082162,,,1981,7.9,2.7K,3.59,843,https://letterboxd.com/tmdb/60392/
tt0976026,,,2007,6.8,5.8K,3.29,1818,https://letterboxd.com/tmdb/16576/
tt10309902,,,2021,6.2,28K,2.76,1307,https://letterboxd.com/tmdb/695951/
tt29026239,,,2023,6.8,3.9K,0,0,https://letterboxd.com/tmdb/965294/
tt1496380,,,2007,7.9,2.7K,3.69,2281,https://letterboxd.com/tmdb/76839/
tt7892050,,,2018,7.2,7.1K,3.26,5604,https://letterboxd.com/tmdb/504184/
tt2112124,,,2013,6.2,67K,2.99,25667,https://letterboxd.com/tmdb/205022/
tt6317052,,,2016,6.9,1.4K,3.28,1672,https://letterboxd.com/tmdb/410562/
tt27922706,,,2025,8,21K,2.99,7726,https://letterboxd.com/tmdb/1196943/
tt8983164,,,2020,6.7,20K,2.91,1991,https://letterboxd.com/tmdb/667585/
tt19712072,,,2023,7.6,6.1K,0,0,https://letterboxd.com/tmdb/956272/
tt11134856,,,2019,6.2,1.5K,0,0,https://letterboxd.com/tmdb/640746/
tt21309170,,,2022,7.6,1.1K,0,0,https://letterboxd.com/tmdb/1005167/
tt9052870,,,2019,8.3,67K,3.64,14468,https://letterboxd.com/tmdb/596650/
tt12861212,,,2021,6.7,6.4K,3.12,1051,https://letterboxd.com/tmdb/711643/
tt0072777,,,1976,8.3,4.7K,3.58,1420,https://letterboxd.com/tmdb/71756/
tt5086104,,,2015,8.3,3.4K,3.48,382,https://letterboxd.com/tmdb/369865/
tt8688912,,,2018,7.7,2.1K,3.49,1352,https://letterboxd.com/tmdb/540215/
tt1841542,,,2011,7.5,8.9K,3.49,3051,https://letterboxd.com/tmdb/69891/
tt15516226,,,2023,6.6,11K,3.08,396,https://letterboxd.com/tmdb/897515/
tt3369670,,,2014,6.6,1.3K,0,0,https://letterboxd.com/tmdb/270567/
tt0210609,,,1998,6.6,1.9K,3.22,387,https://letterboxd.com/tmdb/103048/
tt0377643,,,1998,8,1.5K,3.54,432,https://letterboxd.com/tmdb/151633/
tt8472964,,,2020,7.7,4.8K,3.49,1316,https://letterboxd.com/tmdb/652049/
tt9165332,,,2019,7.1,2.8K,3.24,1285,https://letterboxd.com/tmdb/590012/
tt0214585,,,1988,8.6,6.4K,3.78,1964,https://letterboxd.com/tmdb/191335/
tt27540185,,,2023,8.2,8.6K,3.95,12734,https://letterboxd.com/tmdb/1115253/
tt0366304,,,2003,7.1,2K,3.59,1203,https://letterboxd.com/tmdb/185357/
tt21051458,,,2022,6.4,1.9K,0,0,https://letterboxd.com/tmdb/1076655/
tt8976464,,,2019,6.6,1.2K,3.44,362,https://letterboxd.com/tmdb/610160/
tt10243678,,,2019,6.5,5.4K,2.98,1897,https://letterboxd.com/tmdb/601801/
tt22297828,,,2023,7.2,55K,2.9,5358,https://letterboxd.com/tmdb/1018228/
tt0924213,,,2007,7,1.7K,3.53,1546,https://letterboxd.com/tmdb/234532/
tt27384970,,,2024,7.1,1.2K,0,0,https://letterboxd.com/tmdb/1182673/
tt0464160,,,2006,7,14K,3.25,5406,https://letterboxd.com/tmdb/19637/
tt15654262,,,2022,7.5,26K,3.31,6744,https://letterboxd.com/tmdb/883125/
tt0072783,,,1975,8.3,14K,3.63,2129,https://letterboxd.com/tmdb/21459/
tt4115752,,,2014,8.2,4.2K,3.64,1351,https://letterboxd.com/tmdb/302632/
tt12625756,,,2021,7,5.5K,3.48,5904,https://letterboxd.com/tmdb/721636/
tt14554338,,,2021,7.8,3.2K,3.55,2537,https://letterboxd.com/tmdb/824387/
tt1039952,,,2001,7.2,3.7K,3.36,1158,https://letterboxd.com/tmdb/69399/
tt3709344,,,2014,7.3,5.6K,3.5,1061,https://letterboxd.com/tmdb/277223/
tt23379618,,,2022,7.4,2K,0,0,https://letterboxd.com/tmdb/938442/
tt0867145,,,2006,8.1,4.4K,3.61,1559,https://letterboxd.com/tmdb/234838/
tt14097376,,,2021,7.2,2.5K,0,0,https://letterboxd.com/tmdb/803852/
tt15211098,,,2021,7,2.1K,0,0,https://letterboxd.com/tmdb/1168536/
tt15314640,,,2022,6.5,2.7K,2.93,4049,https://letterboxd.com/tmdb/897097/
tt13391696,,,2021,6.1,4.8K,2.72,3020,https://letterboxd.com/tmdb/838609/
tt13097434,,,2020,8.1,6.5K,3.51,1776,https://letterboxd.com/tmdb/690565/
tt10711648,,,2019,6.9,4.3K,3.02,3282,https://letterboxd.com/tmdb/591102/
tt12758600,,,2020,7.3,3.6K,0,0,https://letterboxd.com/tmdb/748027/
tt2658126,,,2013,6.3,6.2K,3.03,1287,https://letterboxd.com/tmdb/185640/
tt9466814,,,2022,6,9.9K,2.38,4029,https://letterboxd.com/tmdb/793032/
tt29959142,,,2024,8.6,3K,3.37,2151,https://letterboxd.com/tmdb/1327213/
tt0085361,,,1983,6.6,2.8K,3.26,1012,https://letterboxd.com/tmdb/25505/
tt29230279,,,2023,6.1,1.2K,2.82,2594,https://letterboxd.com/tmdb/1201126/
tt0296574,,,2002,8,17K,3.66,2457,https://letterboxd.com/tmdb/15761/
tt0101616,,,1995,6.6,6K,3.13,988,https://letterboxd.com/tmdb/63345/
tt0488381,,,2006,6.6,2.2K,0,0,https://letterboxd.com/tmdb/20092/
tt24683702,,,2023,6.4,1.7K,3.01,1166,https://letterboxd.com/tmdb/987865/
tt30460694,,,2023,8.6,2.1K,0,0,https://letterboxd.com/tmdb/1243159/
tt30798612,,,2025,8.5,13K,0,0,https://letterboxd.com/tmdb/1370264/
tt0454435,,,2005,6.8,1.3K,0,0,https://letterboxd.com/tmdb/97361/
tt3717068,,,2014,7.6,5.5K,3.86,6205,https://letterboxd.com/tmdb/290815/
tt2385104,,,2013,7.2,10K,3.34,1247,https://letterboxd.com/tmdb/206851/
tt27510150,,,2023,6.2,1.9K,2.9,2751,https://letterboxd.com/tmdb/1153886/
tt27957740,,,2025,6,3.4K,2.88,7935,https://letterboxd.com/tmdb/1202235/
tt13245502,,,2022,7.2,4K,3.25,3544,https://letterboxd.com/tmdb/937036/
tt1620719,,,2010,6.3,35K,2.76,7836,https://letterboxd.com/tmdb/44425/
tt25405130,,,2023,8.1,6.9K,3.57,7815,https://letterboxd.com/tmdb/965979/
